category,product name,location,price,overall rating,number sold,total review,customer rating,customer review,sentiment,emotion
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,2,untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,0,fear
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,2,"Kurang bagus, kurang klop",0,sadness
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,1,baru 3 hari udh ga ngegrip,0,fear
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,2,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori? saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw?,0,fear
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,1,lamaaa bangettt respons nya,0,fear
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,2,"Selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir.",0,sadness
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,1,"Ga mungkin barang baru. Jijik liatnya ada kaya kotoran cair, dan ini pun baru keluar dari bungkusan. Buang.",0,anger
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,1,Selangnya longar untuk pianika yamaha original. Jadinya gak bisa dipake.,0,sadness
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,2,tipis bgt,0,sadness
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,1,Tipis banget bahan parasutnya. Dan tidak ada keterangan penjelasan tebal atau tipisnya. Mungkin seller perlu perjelas.,0,fear
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,2,"barang lama sampai, tidak sesuai dengan timeline",0,fear
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,2,Packingnya jelek. Barang sampai sudah rusak,0,anger
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,1,kalo udah bayar dicuekin sama penjualnya !! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same-day - barang sampai 4 januari 2021 jam 3 sore. KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB !!,0,anger
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,1,"aftersalesnya parah. penjual ga baca chat dan ga bales lg, janji tinggal janji",0,fear
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,1,"Saya sangat kecewa dengan attitude dan respon penjual. Di awal confirm standbook warna putih tetapi saat kedatangan warna hitam. Saat di tanyakan slow response, sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response. Dan tidak ada bahasa maaf sama sekali. Hati hati beli di toko ini, sakit hati dengan attitude dan tidak beretika. SAMA SEKALI GA REKOMENDASI !",0,sadness
movies and music,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,4.7,4218,487,2,"busa gak rata motongnya, ada busa yg telurnya kempes",0,sadness
movies and music,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,4.7,4218,487,1,barang yg saya terima dari 9 hanya 1 kondisi masih bagus dan layak pakai,0,fear
movies and music,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,4.7,4218,487,1,ada busa yg telurnya kempes,0,fear
movies and music,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,4.7,4218,487,1,ukurannya gak sesuai deskripsi gk ada 30cm dan juga gk 2m.. parah sih beli 2 produk berbesa tapi gk rata semua potongannya..,0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,2,gak bisa untuk semua merek keyboard,0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,2,Produk yg dikirim berbeda dgn foto yg tertera..,0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,1,Penjual tidak komunikatif...,0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,1,respon lambat,0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,1,"Secara barang tidak ada masalah, saya bicara tentang respon penjual yang sangat lambat (saya sampai mengajukan pembatalan SECARA TIBA2 di respon) saran saya tolong responsif dalam penjualan online ini. banyak yang jual sustain keyboard, jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak. customer butuh kejelasan saat membeli barangnya. Dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya. saya kecewa dan KAPOK belanja disini.",0,fear
movies and music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Kota Jakarta Barat,69100,4.8,980,516,1,"Barang rusak setelah seminggu. Respon penjual buruk. Katanya garansi, chat saja tidak dibalas. Garansi bohong ! Pikir LG deh klo mau beli disini.",0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,2,speaker dan mic nya ga bunyi,0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,2,ga kerekam suaranya,0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,1,udah di hubungkan Ama hp n tablet tetep gak bisa,0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,1,Memang sih murah barangnya... Tp boleh lah ya komplain.... Btw ini sy yg ga bisa make nya apa barangnya yg rusak ya?? Udh pake splitter jg ga fungsi ??????,0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,1,Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada,0,anger
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,1,mic ga berfungsi,0,fear
movies and music,Clip On Mic Bando untuk Youtuber mc dll,Kota Jakarta Pusat,6500,4.7,3534,462,1,mic tdk berfungsi dgn baik / rusak gak bunyi,0,fear
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,2,Kirim barang tanpa diperiksa lg tidak bisa.Di pungsikan colokan kabel cas ggk di bisa masukkan kelubang utk cas nya Jd ggk bisa ngecas ????,0,fear
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,2,kualitas kurang bagus,0,sadness
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,2,kurang bagus,0,sadness
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,2,ga berfungsi dengan baik,0,sadness
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,1,"Jelas2 udah pilih varian biru, dan di catatan juga ditulis �warna biru�.. eeehh.. kok ya tanpa konfirmasi dikirim warna putih. Ya sudah lah. Males komplen.. ??",0,anger
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,1,mic nya gak respon,0,fear
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,1,Barang ga ada yg bisa di pake.,0,fear
movies and music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Kota Jakarta Pusat,45000,4.6,4297,5659,1,"bahannya jelek, baru pake sehari sdh rusak",0,fear
movies and music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,Kota Jakarta Selatan,92500,4.8,1156,758,2,Tidak ada pengaruh besar kecil suara .,0,fear
movies and music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,Kota Jakarta Selatan,92500,4.8,1156,758,2,suaranya tetep ae kecil ??,0,fear
movies and music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,Kota Jakarta Selatan,92500,4.8,1156,758,2,Lama pengirimannya.,0,fear
movies and music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,Kota Jakarta Selatan,92500,4.8,1156,758,2,Gak bisa dipake bunyi kemeresek,0,fear
movies and music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Kota Jakarta Utara,79800,4.8,4585,1941,5,"kualitas ok, respond penjual cepat sekali",1,happy
movies and music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Kota Jakarta Utara,79800,4.8,4585,1941,5,mantap rekomendasi dah thank's,1,love
movies and music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Kota Jakarta Utara,79800,4.8,4585,1941,4,baik,1,happy
movies and music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Kota Jakarta Utara,79800,4.8,4585,1941,4,Sesuai harga,1,happy
movies and music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Kota Jakarta Utara,900000,4.9,665,341,5,"Micnya bagus, sayang mini tripodnya ringkih banget, punya saya sudah patah. Btw saya beli 2, mau coba saya gunakan 2 mics dlm 1 pc. Di Mac OS, micnya terdetect hanya jadi 1 device saja karena product id yg sama walau sudah di colok 22nya. Semoga ada update firmware terkait ini. Krn di beberapa usb mic lain, devicenya otomatis terdetect walau dipasang 2/3 usb mic secara bersamaan.",1,happy
movies and music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Kota Jakarta Utara,900000,4.9,665,341,5,"Barang yang dipesan sesuai, datang dengan selamat",1,happy
movies and music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Kota Jakarta Utara,900000,4.9,665,341,4,fiturnya cukup bagus sesuai harga,1,happy
movies and music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Kota Jakarta Utara,900000,4.9,665,341,4,"Suaranya bagus, jernih, tapi buat discord kayaknya kurang deh, untuk rekam audio padahal bagus. Worth the price.",1,happy
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,5,"barang bagus, sesuai harga. Pengiriman cepat, pesen malem pas paginya sampe",1,happy
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,5,"bagus kokoh, sellernya ramah beut eyyy puas deh bakal repurchase lagi",1,love
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,4,barang sesuai deskripsi,1,happy
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,4,"nyampenya cepet, kualitas seusai",1,happy
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,4,"Barang sdh diterima dlm kondisi baik.., packing bagus rapi, pengiriman cepat..., mksh",1,happy
movies and music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Kota Jakarta Utara,68000,4.9,3348,1704,4,"barang lumayan bagus, respon penjual cepat",1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,5,bagus sesuai,1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,5,"mantap, meskipun bahannya bukan metal, tapi cukup kuat. udah dicoba sampe fret 6 pun suaranya ga sember. perlu diingat, ini capo gitar akustik ya bukan klasik, jadi bentuknya karetnya agak melengkung menyesuaikan bentuk fret akustik, bukan datar kyk gitar klasik",1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,5,barang sudah sampai??,1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,5,pelayanan memuaskan dan barang sesuai ??,1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,4,"barangnya sampai dgn selamat. bonus 2 pic. pengirimannya aman. capo plastik motif kayu, bantalannya karet. semoga awet",1,happy
movies and music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,4,"Dari segi estetik bagus banget, tapi cengkramannya kurang, jadi kalo di pake kadang suaranya geter, meskipun bisa dipake.. Dengan harga segitu, sangat worth it apalagi designnya yang elegant..",1,happy
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,5,Terima kasih telah menjual Seruling Yamaha Ori dan barang cepat tiba dalam keadaan baik.,1,happy
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,5,"bagus produknya, fast delivery. thank you seller ^^",1,happy
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,5,"respon cepat, kiriman cepat, barang sesuai, recommended seller",1,love
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,4,barangggggg okkkkk,1,happy
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,4,"pesanan sudah diterima bagus dan sesuai , thxxxxxxxxxxxxxxxxxxxxxxxxx",1,happy
movies and music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Kota Jakarta Barat,29490,4.9,8598,1289,4,"Pengiriman cepat, datang sesuai pesanan dan dibungkus dengan rapi. Terima kasih y barang sdh diterima dgn baik.",1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,5,"bahannya bagus, seler ramah",1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,5,"barang berfungsi dgn baik, pengiriman super cepat",1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,5,"trima kasih, respon cepat, barang sampai dgn selamat ??",1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,4,Barang berfungsi baik semoga awet,1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,4,"Sesuai pesanan, tidak ada yg rusak",1,happy
movies and music,Selang Pianika Yamaha,Kota Jakarta Barat,10000,4.8,2461,429,4,Pengiriman barang cepat dan kualitas mantap sesuai dengan harga .,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,5,Bagus dan rapi. Pengiriman juga cepat.,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,5,respon baik mutu lumayan hrg terjangkau,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,5,Rapi dan pas banget,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,4,Bahannya sama persis kayak sarung motor. Pengiriman cepat. Ya lumayan lah untuk harga segini.,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,4,sesuai pesanan kualitas barang sesuai dengan harga terima kasih,1,happy
movies and music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,4.8,395,227,4,pas dan simpel,1,happy
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,5,Sesuai deskripsi. Packing Positive.,1,happy
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,5,ini pembelian ke 2 tidak mengecewakan... belum di unboxing...makasih banget bang next order lagi...,1,love
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,5,ya cukup puas makasih ??,1,happy
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,4,"aman sampai tujuan dan cepat, tinggal buka packingan blum sy cek, mdh2an tidak ada yg sobek, trims bos...next order lagi",1,love
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,5,bagus sekali pengiriman cepat,1,happy
movies and music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,4.9,1385,242,5,barang sdh tiba dengan selamat... Trimakasih ??,1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,5,"besi tebal, sesuai deskripsi & foto",1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,5,"pengiriman cepat, kualitas sangat bagus, gak ada yg cacat packingan sangat kuat dan rapih, kokoh banget,gak nyangka gede banget. tks sukses selalu ????",1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,5,"mantap, bagus dan teba",1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,4,Barangnya mulus..,1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,4,barang udah nyampe ..makasih broo,1,happy
movies and music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Kota Jakarta Barat,125000,4.9,722,296,5,"barang ok, pengiriman cepat recommended seller",1,love
gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,Kota Jakarta Pusat,359000,4.9,6133,3413,5,"Joystick berfungsi dengan baik, plug and play. Build quality kokoh, terdeteksi dengan baik di Steam.",1,happy
gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,Kota Jakarta Pusat,359000,4.9,6133,3413,5,"all Positive, overall feelnya enak dulu sempet punya, aga nyesel juga dulu sempet jual, dri build quality beda lah sama controller dng harga yg sama, better banget feel kerasa kokohnya buat housingnya ????",1,happy
gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,Kota Jakarta Pusat,359000,4.9,6133,3413,5,Garansi resmi. Packing Bagus. Harganya bersaing. kelengkapan sesuai.,1,happy
gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,Kota Jakarta Pusat,359000,4.9,6133,3413,4,"-1 bintang karena packing ga pake bubble wrap, walaupun sampai dengan selamat & tanpa ccd. Penjual fast respon & proses, barang sesuai dan terdeteksi sebagai xbox controller, colok langsung pakai tanpa perlu config",1,happy
gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,Kota Jakarta Utara,970000,5,1032,506,5,Cepat sekali pengirimannya. Seller ramah & kualitas barangnya mulus. Recommended,1,love
gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,Kota Jakarta Utara,970000,5,1032,506,5,"Stik berfungsi normal. Sudah coba connect ke PC windows, maupun macOS (bigsur) semua aman. Plug n play di steam dan apple arcade. Packaging rapih, seller fast response.",1,happy
gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,Kota Jakarta Utara,970000,5,1032,506,5,"barang original beli yg asia dpt reg asia jpn, overall lancar udh seminggu pakai normal. barang bener mulus dan ori bagus. smoga awet terus tingkatkan pelayanan nya gan",1,happy
gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,Kota Jakarta Utara,970000,5,1032,506,5,penjual sangat fast respon dan kualitas barang sangat bagus sesuai dengan spesifikasi tanpa ada cacat,1,happy
gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,Kota Jakarta Barat,31500,4.8,4803,1031,5,garansi resmi. kelengkapan sesuai. garansi internasional. Harganya bersaing.,1,happy
gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,Kota Jakarta Barat,31500,4.8,4803,1031,5,"Brgnya cpt sampai, packing maxi, trims utk seller..toko recommend",1,love
gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,Kota Jakarta Barat,31500,4.8,4803,1031,5,"puas, pengiriman cepat, barang datang tanpa cacat, pengemasan bagus trmksh",1,happy
gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,Kota Jakarta Barat,31500,4.8,4803,1031,5,"Packingnya rapi dan aman pakai bubblewrap, kualitasnya bagus udah dicoba dan berfungsi semua gak ada kendala, tombolnya empuk dan tidak keras, top markotop lah.",1,love
gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Kota Jakarta Barat,929000,5,1214,519,5,"Barangnya ok, kemasannya tidak ada rusak. Joycon ungu (sebelah kanan) sempat tidak terdeteksi, namun setelah re insert joyconnya dua kali, akhirnya berfungsi. So no issue there! Harganya bersaing, sellernya fast response, terima kasih!",1,happy
gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Kota Jakarta Barat,929000,5,1214,519,5,"delivery: packing mantap, pengiriman cepat barang: build quality mantap, solid, responsif juga, kyknya beneran ori (rumble ada, amiibo ke-detect, klik home button auto on)",1,happy
gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Kota Jakarta Barat,929000,5,1214,519,5,"Packing Baik, pengiriman cepatt.... udh 3 kali belanja di toko ini dan selalu puas dengan pelayanannya.. terima ksih yah..",1,love
gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,Kota Jakarta Barat,929000,5,1214,519,5,"Sudah beberapa kali belanja disini dan tidak pernah mengecewakan, baik pelayanan maupun produk dan packaging nya. Barang sesuai dengan yang di request + original. Packaging nya bagus, dengan bubble wrap yang tebal juga dilapisi kardus, jadi aman deh selama pengiriman.",1,happy
gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,Kota Tangerang,92000,4.8,1785,592,5,"barang sesuai pesanan,pengiriman cepat,pengemasan sangat bagus,bubble wrap tebal????",1,happy
gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,Kota Tangerang,92000,4.8,1785,592,4,"Alhamdulillah mendarat dgn mulus,, smuanya berfungsi dgn baik dan bs d mainkan d tv jg,, tp stik controllernya emang keras sih jd cpt pegel.",1,happy
gaming,Memory Card PS2 Free MCboot Multi,Kota Bekasi,35000,4.7,788,395,5,kelengkapan sesuai. Harganya bersaing. harus dimodif casingnya biar bisa masuk ke ps2 seri 50006,1,happy
gaming,Memory Card PS2 Free MCboot Multi,Kota Bekasi,35000,4.7,788,395,5,Awalnya saya kira belum dibuka untuk diisi freemcboot...tyt sudah dibuka tinggal tes di mesin :) thx,1,happy
gaming,Memory Card PS2 Free MCboot Multi,Kota Bekasi,35000,4.7,788,395,4,"Paket sampai barang sesuai pesanan, bisa dipakein di scph-50000. Bisa untuk boot HDD internal, cuma mesti konfigurasi ulang di chip matrix nya. Terimakasih. Semoga awet",1,happy
gaming,Nintendo Switch Premium Game Card Tempat Catride Kaset 12 Slot Card - 1,Kota Jakarta Utara,89000,5,87,57,5,"Barang sesuai, build qualitynya cukup oke, respon seller jg cepat, overall selalu puas belanja disini. Thx",1,happy
gaming,Nintendo Switch Premium Game Card Tempat Catride Kaset 12 Slot Card - 2,Kota Jakarta Utara,89000,5,87,57,5,"Kualitas kokoh. Slot cartridge-nya terbuat dari karet, jadi gampang masukinnya dan ga bikin cartridgenya lecet, ukurannya juga compact bgt, gampang dibawa kemana-mana dan ga menuh-menuhin tempat. Motifnya juga bukan cuma gambar atau stiker, tapi bener2 timbul dari bahan karet",1,happy
gaming,1MORE Piston Buds Wireless Silicon Cover Protector - Putih,Kota Tangerang Selatan,25000,4.9,893,553,5,"bagus lah ini, tombol nya anti kepencet� sendiri karna kalau mau pause / play mesti Double tap. beda sama yg under 200rban atau merk n*kia.Kualitas bahan bagus. Harganya bersaing. Packing Bagus. kelengkapan sesuai.",1,happy
gaming,1MORE Piston Buds Wireless Silicon Cover Protector - Putih,Kota Tangerang Selatan,25000,4.9,893,553,5,"Barangnya bagus pengirimannya cepat, cuma kekurangan agan satu ini yaitu terlalu baik dan ramah, bahkan pengiriman di hari Minggupun dijalankan. Tuhan memberkati, sehat dan sukses selalu. Terima Kasih.",1,love
gaming,1MORE Piston Buds Wireless Silicon Cover Protector - Putih,Kota Tangerang Selatan,25000,4.9,893,553,5,"Saran, dikasih logo/tulisan 1more di silikon nya, terus untuk indikator charge dikasih lubang biar keliatan jelas ngecas/ngga. Overall puas sama barangnya.",1,happy
gaming,Sarung Tangan Jempol Gaming Anti Keringat PUBG FF Mobile Legend New,Kota Jakarta Pusat,850,4.9,30891,709,5,"overall keren. Paking aman, seller ramah n fast respond jga ??",1,happy
